Index	ImgID	Ratings Received	Mean of Ratings	Standard Deviation	6	7	8	9	10	11	12
1297	1822377	10	4.8	0.543209877	0	0	0	3	4	2	0
1298	1822686	14	4.86	0.551020408	0	0	0	5	6	3	0
1299	1823066	12	5.25	0.776859504	0	0	0	2	4	4	1
1300	1823320	11	5	0.363636364	0	0	0	2	7	2	0
1301	1823682	12	4.33	1.222222222	0	0	3	5	1	3	0
1302	1823960	19	4.79	0.777777778	0	0	1	3	10	3	1
1303	1824070	15	4.73	0.862222222	0	0	1	6	4	4	0
1304	1824131	23	5.57	0.429752066	0	0	0	0	12	8	2
1305	1824609	10	4.2	0.469135802	0	0	0	6	2	1	0
1306	1824791	10	4.6	1.04	0	0	2	2	4	2	0
1307	1824831	10	3.4	0.484375	0	0	4	3	1	0	0
1308	1826210	17	5	0.25	0	0	0	2	12	2	0
1309	1826286	10	4.7	0.41	0	0	0	4	5	1	0
1310	1826700	15	5.67	0.755555556	0	0	0	1	6	5	3
1311	1827090	17	4.94	0.408304498	0	0	0	4	10	3	0
1312	1827204	19	5.16	0.659279778	0	0	0	4	9	5	1
1313	1827563	25	5.6	0.313609467	0	0	0	1	8	17	0
1314	1827627	29	5.86	0.582222222	0	0	0	1	8	15	6
1315	1828264	15	5.27	0.862222222	0	0	0	4	4	6	1
1316	1829138	14	3.86	-1	-1	-1	-1	-1	-1	-1	-1
1317	1829183	11	4.27	-1	-1	-1	-1	-1	-1	-1	-1
1318	1829365	10	4.8	0.96	0	0	1	2	6	0	1
1319	1829498	17	5.65	0.33984375	0	0	0	0	6	9	1
1320	1829617	14	5.07	0.494897959	0	0	0	3	7	4	0
1321	1829751	15	5	0.8	0	0	0	5	6	3	1
1322	1829946	10	4.2	0.76	0	0	3	2	5	0	0
1323	1830064	24	5.88	0.609375	0	0	0	1	6	12	5
1324	1830337	13	4.23	0.555555556	0	0	1	7	3	1	0
1325	1830350	20	5.6	0.84	0	0	0	3	5	9	3
1326	1830378	10	4.2	0.469135802	0	0	1	3	5	0	0
1327	1830431	13	5.08	0.378698225	0	0	0	2	8	3	0
1328	1830596	11	4.18	-1	-1	-1	-1	-1	-1	-1	-1
1329	1830610	10	4.5	-1	-1	-1	-1	-1	-1	-1	-1
1330	1830613	11	4.27	-1	-1	-1	-1	-1	-1	-1	-1
1331	1830618	11	4.27	0.561983471	0	0	1	7	2	1	0
1332	1830640	10	4.1	-1	-1	-1	-1	-1	-1	-1	-1
1333	1831338	15	5.53	1.048888889	0	0	1	0	7	4	3
1334	1831696	36	6.22	0.526643991	0	0	0	0	7	17	18
1335	1832111	22	5.23	0.907372401	0	0	1	3	9	8	2
1336	1832887	12	4.75	0.520833333	0	0	0	5	5	2	0
1337	1833483	16	5.5	0.712802768	0	0	0	1	8	5	3
1338	1833629	13	4.69	0.739795918	0	0	0	7	3	4	0
1339	1833792	15	5.27	0.462222222	0	0	0	1	10	3	1
1340	1834352	17	5.41	0.359861592	0	0	0	1	8	8	0
1341	1834776	15	5.47	0.782222222	0	0	1	1	3	10	0
1342	1836243	10	4.9	0.29	0	0	0	2	7	1	0
1343	1836622	15	5.07	-1	-1	-1	-1	-1	-1	-1	-1
1344	1837237	12	4.92	1.066326531	0	0	1	3	5	4	1
1345	1838722	16	5.69	0.33984375	0	0	0	0	6	9	1
1346	1839498	10	4.1	0.89	0	0	3	4	2	1	0
1347	1839815	24	5.79	0.581597222	0	0	0	1	7	12	4
1348	1840343	15	4.6	0.64	0	0	2	3	9	1	0
1349	1840428	11	5	0.363636364	0	0	0	2	7	2	0
1350	1840543	11	4.36	0.595041322	0	0	1	6	3	1	0
1351	1840849	10	4.6	1.04	0	0	2	2	4	2	0
1352	1840962	23	5.39	0.933837429	0	0	0	5	7	8	3
1353	1841027	10	4.9	0.29	0	0	0	2	7	1	0
1354	1841137	12	4.67	0.388888889	0	0	1	2	9	0	0
1355	1841262	14	5.21	0.454081633	0	0	0	2	7	5	0
1356	1842650	14	5.29	0.918367347	0	0	0	4	3	6	1
1357	1842734	19	5.84	0.583333333	0	0	0	1	4	10	3
1358	1842990	10	4.2	0.76	0	0	2	5	2	1	0
1359	1843170	12	4.67	0.555555556	0	0	0	6	4	2	0
1360	1845174	18	5.72	0.75617284	0	0	0	1	7	6	4
1361	1845188	10	4.2	0.56	0	0	2	4	4	0	0
1362	1845265	17	5.47	0.719723183	0	0	0	1	10	3	3
1363	1845295	15	5.6	0.506666667	0	0	0	1	5	8	1
1364	1845517	11	3.82	-1	-1	-1	-1	-1	-1	-1	-1
1365	1846315	11	4.27	0.380165289	0	0	1	6	4	0	0
1366	1846539	14	4.86	0.979591837	0	0	2	2	6	4	0
1367	1846548	14	5.5	0.678571429	0	0	0	2	4	7	1
1368	1847084	14	4.5	0.305555556	0	0	0	3	8	1	0
1369	1847507	19	5.79	0.48199446	0	0	0	1	4	12	2
1370	184766	12	4.08	1.65	0	0	3	2	3	1	1
1371	1848598	11	4.73	0.561983471	0	0	1	2	7	1	0
1372	1848675	15	4.6	-1	-1	-1	-1	-1	-1	-1	-1
1373	1849082	16	5.38	0.484375	0	0	0	1	9	5	1
1374	1849380	12	4.17	0.972222222	0	0	4	3	4	1	0
1375	1849586	21	5.38	0.506616257	0	0	0	2	10	10	1
1376	1849868	24	5.62	1.067708333	0	0	1	1	10	6	6
1377	1850063	17	5.59	0.477508651	0	0	0	1	6	9	1
1378	1850748	12	4.75	0.520833333	0	0	1	2	8	1	0
1379	1850792	15	5.27	1.128888889	0	0	1	3	3	7	1
1380	1850990	17	6.41	0.359861592	0	0	0	0	1	8	8
1381	1851039	13	5.08	0.532544379	0	0	0	2	9	1	1
1382	1851416	14	4.71	0.489795918	0	0	0	6	6	2	0
1383	1851761	10	4.7	0.41	0	0	1	1	8	0	0
1384	1852257	27	5.74	0.33984375	0	0	0	0	9	20	3
1385	1852881	12	4.25	0.231404959	0	0	0	7	4	0	0
1386	1853043	15	5.07	0.595555556	0	0	0	4	6	5	0
1387	1853220	15	5.8	0.16	0	0	0	0	3	12	0
1388	1853682	39	5.95	0.4475	0	0	0	1	7	25	7
1389	1854260	10	2.8	0.583333333	0	0	4	1	1	0	0
1390	1854742	15	4.87	-1	-1	-1	-1	-1	-1	-1	-1
1391	1854937	27	5.37	1.586734694	0	0	4	2	7	10	5
1392	1855637	11	5	1.090909091	0	0	1	2	5	2	1
1393	1855933	14	4.86	0.693877551	0	0	0	6	4	4	0
1394	1855963	16	5.94	0.43359375	0	0	0	0	4	9	3
1395	1855972	11	4.64	0.854166667	0	0	1	4	4	3	0
1396	1856414	91	6.14	0.666076635	0	0	1	3	12	48	34
1397	1856480	11	4.55	0.79338843	0	0	1	5	3	2	0
1398	1856816	17	5	0.705882353	0	0	1	3	8	5	0
1399	1856988	11	4.18	0.694214876	0	0	3	3	5	0	0
1400	1857116	12	4.5	-1	-1	-1	-1	-1	-1	-1	-1
1401	1857187	19	5.53	0.3475	0	0	0	0	10	9	1
1402	1857794	10	5.4	0.44	0	0	0	1	4	5	0
1403	1857807	11	4.73	0.561983471	0	0	1	2	7	1	0
1404	1857933	11	4.64	-1	-1	-1	-1	-1	-1	-1	-1
1405	1858002	10	4.3	0.61	0	0	2	3	5	0	0
1406	1858284	10	4.1	-1	-1	-1	-1	-1	-1	-1	-1
1407	1858343	12	4.75	0.6875	0	0	1	3	6	2	0
1408	1858351	14	5.5	0.25	0	0	0	0	7	7	0
1409	1858362	10	4.3	1.01	0	0	2	5	1	2	0
1410	1858428	13	4.85	1.053254438	0	0	1	5	2	5	0
1411	185879	14	4.36	-1	-1	-1	-1	-1	-1	-1	-1
1412	1858988	15	5	0.8	0	0	1	3	6	5	0
1413	1859570	60	5.95	0.50556213	0	0	0	3	9	41	12
1414	1860119	15	4.87	0.782222222	0	0	1	4	6	4	0
1415	1860122	10	4.3	0.61	0	0	2	3	5	0	0
1416	186068	10	5.3	-1	-1	-1	-1	-1	-1	-1	-1
1417	186074	11	5.45	-1	-1	-1	-1	-1	-1	-1	-1
1418	1860785	28	5.61	0.511296076	0	0	0	2	9	16	2
1419	1863017	49	6.04	0.4784	0	0	0	0	11	26	13
1420	1863188	21	5.57	0.816326531	0	0	1	1	6	11	2
1421	1863359	13	5.38	0.544378698	0	0	0	2	4	7	0
1422	1863383	10	3.6	0.395061728	0	0	3	5	1	0	0
1423	1863529	14	5.5	0.535714286	0	0	0	1	6	6	1
1424	1863698	19	5.58	0.664819945	0	0	0	3	3	12	1
1425	1863937	12	5	0.666666667	0	0	0	3	7	1	1
1426	1865225	10	3.3	0.469135802	0	0	5	3	1	0	0
1427	1865801	13	5.08	0.686390533	0	0	0	4	4	5	0
1428	1866129	10	4.1	0.617283951	0	0	1	6	1	1	0
1429	1866646	12	5.33	0.388888889	0	0	0	1	6	5	0
1430	1867715	10	4.4	0.44	0	0	1	4	5	0	0
1431	1868049	15	4.53	0.734375	0	0	1	7	5	3	0
1432	1868295	11	3.91	1.29	0	0	4	3	1	2	0
1433	1868656	35	5.71	0.4375	0	0	0	2	9	26	3
1434	1868980	10	5.2	0.76	0	0	1	0	5	4	0
1435	1869012	17	5.82	0.498269896	0	0	0	1	3	11	2
1436	1869018	12	5.17	0.638888889	0	0	0	2	7	2	1
1437	1869160	11	4.73	0.49	0	0	0	3	5	2	0
1438	1869174	15	5.33	0.355555556	0	0	0	1	8	6	0
1439	1869280	11	4.91	1.173553719	0	0	1	3	4	2	1
1440	1869957	17	4.94	0.444444444	0	0	0	4	10	4	0
1441	1870008	17	4.82	0.262975779	0	0	0	4	12	1	0
1442	1870053	18	5.39	0.237654321	0	0	0	0	11	7	0
1443	1870518	12	4.67	0.555555556	0	0	0	6	4	2	0
1444	1870685	34	5.94	0.408304498	0	0	0	0	8	20	6
1445	1870900	10	4.2	0.36	0	0	1	6	3	0	0
1446	1871206	12	5.08	-1	-1	-1	-1	-1	-1	-1	-1
1447	1871261	28	6.11	0.452806122	0	0	0	1	2	18	7
1448	1872032	10	4.1	-1	-1	-1	-1	-1	-1	-1	-1
1449	1872429	13	4.85	0.74556213	0	0	1	3	6	3	0
1450	1873042	12	4.08	0.743801653	0	0	3	2	6	0	0
1451	1873471	10	3.1	0.472222222	0	0	2	3	1	0	0
1452	1873570	18	5.78	0.395061728	0	0	0	0	6	10	2
1453	1873638	36	6.14	0.315558802	0	0	0	0	3	24	10
1454	1873673	10	3.9	0.49	0	0	3	5	2	0	0
1455	1874318	17	6.24	0.578449905	0	0	0	0	5	9	9
1456	1874338	26	6.46	0.649795918	0	0	0	2	1	9	23
1457	1874517	51	6.65	0.394517603	0	0	0	0	5	12	44
1458	1874659	14	4.86	0.265306122	0	0	0	3	10	1	0
1459	1874668	14	4.21	0.739795918	0	0	4	3	7	0	0
1460	1874776	21	6	0.452806122	0	0	0	1	2	18	7
1461	1876249	14	4.86	0.693877551	0	0	0	6	4	4	0
1462	1877743	20	5.8	0.603305785	0	0	0	2	3	14	3
1463	1878465	12	4.17	0.305555556	0	0	1	8	3	0	0
1464	1878533	13	4.85	0.899408284	0	0	1	4	4	4	0
1465	1879414	30	6.03	0.498888889	0	0	0	1	4	18	7
1466	1880438	18	5.11	0.409972299	0	0	0	3	11	5	0
1467	1880745	13	5.15	-1	-1	-1	-1	-1	-1	-1	-1
1468	1881078	13	5.15	0.74556213	0	0	0	4	3	6	0
1469	1881092	11	4.36	0.41322314	0	0	1	5	5	0	0
1470	1881830	10	4.9	0.69	0	0	0	3	6	0	1
1471	1882563	17	5.76	0.415224913	0	0	0	0	6	9	2
1472	1882607	11	4.82	0.694214876	0	0	1	2	6	2	0
1473	1882969	12	5.08	0.576388889	0	0	0	3	5	4	0
1474	1883690	10	4.5	0.25	0	0	0	5	5	0	0
1475	1883735	12	5	0.833333333	0	0	0	4	5	2	1
1476	1883740	10	4.5	0.25	0	0	0	5	5	0	0
1477	1884016	14	5.14	0.56	0	0	0	3	6	6	0
1478	1884032	35	6.51	0.432666306	0	0	0	0	4	11	28
1479	1884074	11	4.73	-1	-1	-1	-1	-1	-1	-1	-1
1480	1884644	10	4.5	1.25	0	0	2	3	4	0	1
1481	1884677	25	5.4	1.209876543	0	0	2	3	7	11	4
1482	1885426	17	4.88	0.692041522	0	0	0	6	8	2	1
1483	1885431	14	5.07	0.923469388	0	0	1	2	7	3	1
1484	1885436	14	3.93	1.053254438	0	0	4	5	2	2	0
1485	1885794	15	4.13	0.915555556	0	0	4	7	2	2	0
1486	1885808	11	4.09	0.76	0	0	2	5	2	1	0
1487	1885813	10	4.3	0.61	0	0	1	6	2	1	0
1488	1887025	11	4.82	0.694214876	0	0	0	5	3	3	0
1489	1887064	14	4.36	0.801020408	0	0	1	9	3	0	1
1490	1887075	11	4.82	1.421487603	0	0	2	2	4	2	1
1491	1887088	11	4.36	1.504132231	0	0	3	4	2	1	1
1492	1887286	54	5.69	1.019322235	0	0	3	1	18	22	14
1493	1887299	10	4.4	0.666666667	0	0	0	5	2	2	0
1494	1887380	10	4	0.4	0	0	2	6	2	0	0
1495	1887399	26	5.15	0.743484225	0	0	1	4	12	9	1
1496	1887523	13	4.77	0.639053254	0	0	1	3	7	2	0
1497	1887944	10	4.5	0.65	0	0	1	4	4	1	0
1498	1887968	11	3.36	0.543209877	0	0	3	4	2	0	0
1499	1887986	18	4.94	0.941358025	0	0	1	5	7	4	1
1500	1888190	10	4.6	0.44	0	0	1	2	7	0	0
1501	1888237	18	5.39	0.459876543	0	0	0	2	7	9	0
1502	1889017	11	4.27	0.198347107	0	0	0	8	3	0	0
1503	1889159	14	5.21	0.581314879	0	0	0	1	11	3	2
1504	1889359	18	4.83	0.694444444	0	0	1	5	8	4	0
1505	1889423	11	4.73	0.743801653	0	0	0	5	5	0	1
1506	1889606	21	5.67	0.412698413	0	0	0	0	9	10	2
1507	1889649	56	6.12	0.502232143	0	0	0	1	8	30	17
1508	1890209	16	4.5	0.625	0	0	2	5	8	1	0
1509	1890279	12	4.5	0.416666667	0	0	0	7	4	1	0
1510	1890862	30	5.83	0.236734694	0	0	0	0	7	26	2
1511	1891008	18	5.33	0.444444444	0	0	0	1	11	5	1
1512	1891858	11	4.27	0.561983471	0	0	2	4	5	0	0
1513	1892116	12	4.75	-1	-1	-1	-1	-1	-1	-1	-1
1514	1892142	10	4.1	0.5	0	0	0	5	2	1	0
1515	1892167	10	4	0.8	0	0	3	5	1	1	0
1516	1892278	13	4.38	0.366863905	0	0	0	5	7	1	0
1517	1892472	10	4.3	0.469135802	0	0	0	5	3	1	0
1518	1893062	11	4.45	0.79338843	0	0	1	6	2	2	0
1519	1893908	11	4.64	0.231404959	0	0	0	4	7	0	0
1520	1893915	10	4.9	0.49	0	0	0	3	5	2	0
1521	1894733	15	5.2	0.826666667	0	0	0	4	5	5	1
1522	1894972	15	5.13	0.382222222	0	0	0	2	9	4	0
1523	1895590	10	4.1	0.29	0	0	1	7	2	0	0
1524	1895604	10	4.4	0.64	0	0	1	5	3	1	0
1525	1895846	10	3.8	0.36	0	0	3	6	1	0	0
1526	1896008	12	4.33	1.055555556	0	0	3	4	3	2	0
1527	1896283	11	4.64	0.41322314	0	0	0	5	5	1	0
1528	1897512	20	6	0.421052632	0	0	0	0	4	11	4
1529	1897559	14	5.43	0.530612245	0	0	0	1	7	5	1
1530	1897569	40	5.88	0.454320988	0	0	0	3	4	33	5
1531	1897806	12	4.67	0.388888889	0	0	0	5	6	1	0
1532	1898373	11	5	0.363636364	0	0	0	2	7	2	0
1533	1898477	12	4.25	0.79338843	0	0	2	3	5	1	0
1534	1898513	15	5.27	0.328888889	0	0	0	1	9	5	0
1535	1898519	18	5.89	0.320987654	0	0	0	0	4	12	2
1536	1899861	12	5.75	-1	-1	-1	-1	-1	-1	-1	-1
1537	1899890	12	5.92	-1	-1	-1	-1	-1	-1	-1	-1
1538	1900439	19	5.26	0.51	0	0	0	2	11	6	1
1539	1900596	14	5.71	0.489795918	0	0	0	0	6	6	2
1540	1900631	10	5	0.444444444	0	0	0	2	5	2	0
1541	1900640	16	3.12	0.561983471	0	0	5	4	2	0	0
1542	1900648	12	4.17	0.958677686	0	0	3	2	5	1	0
1543	1901319	23	5.87	0.548204159	0	0	0	1	5	13	4
1544	1901472	16	4.56	0.862222222	0	0	1	6	4	4	0
1545	1901579	12	4.83	0.472222222	0	0	0	4	6	2	0
1546	1901601	10	4.4	1.24	0	0	3	2	3	2	0
1547	1901610	16	5.62	0.734375	0	0	0	2	4	8	2
1548	1902599	44	6	0.599506173	0	0	1	0	7	26	11
1549	1902761	12	4.17	0.472222222	0	0	2	6	4	0	0
1550	190280	31	4.68	-1	-1	-1	-1	-1	-1	-1	-1
1551	1903029	10	4.2	0.56	0	0	2	4	4	0	0
1552	1903374	10	4.3	0.691358025	0	0	1	4	3	1	0
1553	1903379	11	4.45	0.429752066	0	0	0	7	3	1	0
1554	1903391	10	4.7	0.61	0	0	0	5	3	2	0
1555	1903393	10	4.3	0.24691358	0	0	0	5	4	0	0
1556	1903508	10	5.8	-1	-1	-1	-1	-1	-1	-1	-1
1557	1904162	10	3.7	0.41	0	0	4	5	1	0	0
1558	1904276	44	6.18	0.578402367	0	0	0	2	5	26	19
1559	1905209	10	4.6	0.44	0	0	0	5	4	1	0
1560	1905243	10	4.2	0.56	0	0	2	4	4	0	0
1561	1905644	13	4.46	0.402366864	0	0	1	5	7	0	0
1562	1905670	10	4.3	0.81	0	0	2	4	3	1	0
1563	1905679	10	4.8	0.76	0	0	1	2	5	2	0
1564	1905691	14	5	0.857142857	0	0	1	3	5	5	0
1565	1905733	15	5.53	0.515555556	0	0	0	0	9	4	2
1566	1906388	11	4.36	1.140495868	0	0	3	3	3	2	0
1567	190677	10	4.4	0.84	0	0	2	3	4	1	0
1568	1907167	10	4.9	0.89	0	0	1	2	4	3	0
1569	1907174	11	4.64	0.41322314	0	0	0	5	5	1	0
1570	1907179	13	5.08	0.99408284	0	0	0	4	6	1	2
1571	1907229	11	5	0.909090909	0	0	0	4	4	2	1
1572	1907489	16	5.38	0.734375	0	0	0	2	8	4	2
1573	1907661	15	5	0.666666667	0	0	0	4	8	2	1
1574	190767	13	3.85	0.446280992	0	0	2	6	3	0	0
1575	1907865	30	6.03	1.14532872	0	0	1	3	2	11	17
1576	1908026	10	4.6	0.543209877	0	0	0	3	4	2	0
1577	1908065	10	4.9	0.89	0	0	1	2	4	3	0
1578	1908138	12	4.42	0.595041322	0	0	1	3	6	1	0
1579	1908233	10	5.4	0.64	0	0	0	1	5	3	1
1580	1908348	16	4.81	0.65234375	0	0	1	4	8	3	0
1581	1908468	47	6.28	0.364149306	0	0	0	0	4	27	17
1582	1908998	12	4.75	1.020833333	0	0	2	2	5	3	0
1583	1909459	17	5.94	0.525951557	0	0	0	0	5	8	4
1584	1910211	11	3.91	-1	-1	-1	-1	-1	-1	-1	-1
1585	1910590	11	4.82	1.05785124	0	0	0	6	2	2	1
1586	1910827	10	5.2	0.56	0	0	0	2	4	4	0
1587	1910962	17	5.53	0.602076125	0	0	0	1	8	6	2
1588	1911254	11	4.73	-1	-1	-1	-1	-1	-1	-1	-1
1589	1911903	19	5.53	0.670360111	0	0	0	2	7	8	2
1590	1912028	31	5.97	0.547346514	0	0	0	0	9	14	8
1591	1912124	10	5.1	0.89	0	0	1	1	4	4	0
1592	1912147	12	4.83	0.472222222	0	0	0	4	6	2	0
1593	1912176	21	5.67	0.6016	0	0	0	2	6	14	3
1594	1912851	15	5.27	0.595555556	0	0	0	2	8	4	1
1595	1912889	10	4.5	0.85	0	0	1	5	2	2	0
1596	1912907	13	4.85	0.74556213	0	0	1	3	6	3	0
1597	1912931	10	5.4	0.64	0	0	0	1	5	3	1
1598	1912937	11	4.64	0.41322314	0	0	1	2	8	0	0
1599	1913028	10	5.3	0.41	0	0	0	1	5	4	0
1600	1913166	10	5.5	0.25	0	0	0	0	5	5	0
1601	1913904	16	5.62	0.359375	0	0	0	0	7	8	1
1602	1913977	15	5	0.637755102	0	0	0	3	8	2	1
1603	1915328	15	5.67	0.21484375	0	0	0	0	5	11	0
1604	1915567	48	6.08	0.835693359	0	0	1	1	12	18	32
1605	1915581	10	3.9	0.89	0	0	4	4	1	1	0
1606	1916100	11	4.91	0.809917355	0	0	1	2	5	3	0
1607	1916186	10	4.2	-1	-1	-1	-1	-1	-1	-1	-1
1608	1916263	25	5.32	0.9376	0	0	2	3	5	15	0
1609	1916900	23	6.04	0.743055556	0	0	0	1	5	9	9
1610	1917941	10	4.8	0.96	0	0	0	5	3	1	1
1611	1918096	19	5.11	0.50617284	0	0	0	3	8	7	0
1612	1918150	27	5.07	1.179698217	0	0	4	3	7	13	0
1613	1918512	15	4.4	0.946745562	0	0	2	2	6	3	0
1614	1918658	11	4.73	0.198347107	0	0	0	3	8	0	0
1615	1918997	12	6.25	0.809688581	0	0	0	1	3	6	7
1616	1919089	11	4.91	0.446280992	0	0	0	3	6	2	0
1617	1919202	11	4.73	0.561983471	0	0	1	2	7	1	0
1618	1920168	11	5.09	0.36	0	0	0	1	6	3	0
1619	1920726	13	5.23	0.331360947	0	0	0	1	8	4	0
1620	1920950	16	4.56	-1	-1	-1	-1	-1	-1	-1	-1
1621	1920963	36	5.44	0.76244898	0	0	1	3	10	18	3
1622	1920978	10	5.3	0.21	0	0	0	0	7	3	0
1623	1921011	10	4.7	0.61	0	0	1	2	6	1	0
1624	1921031	11	4.36	0.85	0	0	1	5	2	2	0
1625	1921528	11	3.55	0.41	0	0	4	5	1	0	0
1626	1921545	10	5.2	1.36	0	0	1	1	5	1	2
1627	1921794	27	5.33	1.0016	0	0	3	0	10	11	1
1628	1922227	32	5.69	0.672653061	0	0	0	2	13	14	6
1629	1922407	11	4.91	0.76	0	0	1	2	5	2	0
1630	1922732	12	5.75	-1	-1	-1	-1	-1	-1	-1	-1
1631	1924825	21	5.14	0.902892562	0	0	0	6	7	7	2
1632	1924951	10	4.9	0.49	0	0	0	3	5	2	0
1633	1925031	18	5.28	0.509695291	0	0	0	2	11	5	1
1634	1925095	16	5.19	0.77734375	0	0	0	4	6	5	1
1635	1926062	15	5.67	0.828402367	0	0	0	1	5	4	3
1636	1926661	11	5.09	0.809917355	0	0	0	3	5	2	1
1637	1927245	43	5.4	0.58774539	0	0	0	4	13	21	3
1638	1927795	36	6.28	0.673580247	0	0	0	2	4	15	24
1639	1927928	13	5.62	0.544378698	0	0	0	1	4	7	1
1640	1928372	17	5.59	0.834710744	0	0	0	3	4	11	4
1641	1928417	10	4.3	0.61	0	0	1	6	2	1	0
1642	1928952	60	5.97	0.638427734	0	0	0	4	10	35	15
1643	1929013	12	4.58	0.576388889	0	0	1	4	6	1	0
1644	1929016	11	4.82	0.512396694	0	0	0	4	5	2	0
1645	1929018	13	4.92	0.99408284	0	0	1	3	6	2	1
1646	1929021	11	4.82	0.876033058	0	0	1	3	4	3	0
1647	1929034	16	5.25	1.0625	0	0	1	3	4	7	1
1648	1929047	13	4.85	0.899408284	0	0	1	4	4	4	0
1649	1929048	12	4.92	0.743055556	0	0	0	5	3	4	0
1650	1929050	10	4.8	0.16	0	0	0	2	8	0	0
1651	1929290	14	5.5	0.648888889	0	0	0	2	5	7	1
1652	1929317	10	4.2	1.16	0	0	3	4	1	2	0
1653	1929399	10	4.6	0.84	0	0	1	4	3	2	0
1654	1931651	15	4.8	0.826666667	0	0	1	4	8	1	1
1655	1931653	16	5.25	0.6875	0	0	0	3	7	5	1
1656	1931655	10	4.6	0.64	0	0	1	3	5	1	0
1657	1931731	114	6.54	0.585788752	0	0	1	4	5	32	93
1658	1931822	10	3.8	0.444444444	0	0	2	5	2	0	0
1659	1931826	14	4.71	0.632653061	0	0	1	4	7	2	0
1660	1931851	32	5.91	0.897460938	0	0	1	2	4	17	8
1661	1932624	11	4.64	0.595041322	0	0	1	3	6	1	0
1662	1932971	18	5.56	0.802469136	0	0	1	1	4	11	1
1663	1933394	10	4.5	0.25	0	0	0	5	5	0	0
1664	1934095	11	5.45	0.429752066	0	0	0	1	4	6	0
1665	1934279	23	5.39	0.412098299	0	0	0	1	13	8	1
1666	1934676	14	4.5	-1	-1	-1	-1	-1	-1	-1	-1
1667	1934758	10	4.6	0.64	0	0	0	6	2	2	0
1668	1935294	11	4.27	-1	-1	-1	-1	-1	-1	-1	-1
1669	1935529	17	5.65	0.581314879	0	0	0	1	6	8	2
1670	1936181	15	5.4	0.515306122	0	0	0	1	8	4	1
1671	1936707	12	4.08	0.330578512	0	0	1	7	3	0	0
1672	1936770	13	5	0.520833333	0	0	0	2	5	5	0
1673	1936813	18	5.06	1.274691358	0	0	2	3	7	4	2
1674	1936898	12	3.75	1.140495868	0	0	3	3	3	2	0
1675	1937522	10	4.4	0.44	0	0	0	7	2	1	0
1676	1937524	11	4.27	0.925619835	0	0	3	3	4	1	0
1677	1937862	32	6	0.799123448	0	0	1	1	4	18	13
1678	1937992	14	5.21	0.544378698	0	0	0	2	4	7	0
1679	1938664	14	5.29	-1	-1	-1	-1	-1	-1	-1	-1
1680	1938750	11	5.45	0.247933884	0	0	0	0	6	5	0
1681	1938806	14	5	0.142857143	0	0	0	1	12	1	0
1682	1938963	12	5	-1	-1	-1	-1	-1	-1	-1	-1
1683	1939465	26	5.62	0.357960458	0	0	0	1	10	19	1
1684	1939501	15	5.07	0.728888889	0	0	0	4	7	3	1
1685	193972	11	4.09	0.9375	0	0	2	3	2	1	0
1686	193974	12	3.17	0.484375	0	0	6	1	1	0	0
1687	193976	16	3.75	1.455621302	0	0	5	5	1	1	1
1688	193984	21	4.24	1.268698061	0	0	5	7	4	2	1
1689	193985	10	3.4	1.2	0	0	2	2	0	1	0
1690	1939873	15	4.8	-1	-1	-1	-1	-1	-1	-1	-
