imgID,rAvg,gAvg,bAvg,exposure of light and Colorfullness,saturisation,hue,          rule of Thirds,of,thirds,size,aspect ratio,,Ratings Received,Mean of Ratings,Standard Deviation,1,2,3,4,5,6,7
1832111,73.75131945,57.16807607,110.0223534,110.0223534,57.16807607,73.75131945,82.86354193,60.59403766,122.4658462,902,0.531409168,,22,5.23,0.907372401,0,0,1,3,9,8,2
1832887,170.0054602,134.8379295,63.66585077,63.66585077,134.8379295,170.0054602,179.2878733,142.4785168,67.17161434,998,0.666110184,,12,4.75,0.520833333,0,0,0,5,5,2,0
1833629,189.1907975,167.6836283,166.1965394,166.1965394,167.6836283,189.1907975,88.20962246,50.75403551,43.07362568,1287,1.423728814,,13,4.69,0.739795918,0,0,0,7,3,4,0
1833792,56.10472826,53.83733157,50.37502077,50.37502077,53.83733157,56.10472826,80.93765676,84.38269944,90.40418074,1021,0.704507513,,15,5.27,0.462222222,0,0,0,1,10,3,1
1834352,89.08929937,67.31859172,65.42102118,65.42102118,67.31859172,89.08929937,134.6860418,97.98318521,85.44506942,1207,1.423694779,,17,5.41,0.359861592,0,0,0,1,8,8,0
1834776,119.0149925,103.7845964,93.33798206,93.33798206,103.7845964,119.0149925,158.8109865,129.6681054,93.44061659,1046,0.743333333,,15,5.47,0.782222222,0,0,1,1,3,10,0
1836243,78.74956062,83.76110022,104.6610919,104.6610919,83.76110022,78.74956062,119.5508297,123.7213198,139.0089403,948,0.674911661,,10,4.9,0.29,0,0,0,2,7,1,0
1838722,162.3420287,159.0236243,158.7687545,158.7687545,159.0236243,162.3420287,177.9995399,176.8072217,176.4977558,1357,1.436265709,,16,5.69,0.33984375,0,0,0,0,6,9,1
1839498,106.1415556,91.27378446,110.203507,110.203507,91.27378446,106.1415556,133.2615403,114.3850305,132.0318617,1470,1.5,,10,4.1,0.89,0,0,3,4,2,1,0
1839815,171.5972083,131.2189514,63.11495833,63.11495833,131.2189514,171.5972083,149.09725,129.2940938,75.22275,1080,0.8,,24,5.79,0.581597222,0,0,0,1,7,12,4
1840343,125.2770827,133.4218987,136.7955093,136.7955093,133.4218987,125.2770827,113.798352,101.903712,88.22664,875,0.75,,15,4.6,0.64,0,0,2,3,9,1,0
1840428,121.9238085,108.5763963,102.1841436,102.1841436,108.5763963,121.9238085,154.8586676,129.467609,119.120984,1252,1.504,,11,5,0.363636364,0,0,0,2,7,2,0
1840543,92.32556218,80.65242469,75.16701461,75.16701461,80.65242469,92.32556218,199.384572,179.8774411,170.2786848,1179,1.461377871,,11,4.36,0.595041322,0,0,1,6,3,1,0
1840849,145.9669185,143.3952704,140.7974,140.7974,143.3952704,145.9669185,97.00316667,80.54336667,79.46613333,1050,0.75,,10,4.6,1.04,0,0,2,2,4,2,0
1840962,55.09013872,57.33798771,48.10285865,48.10285865,57.33798771,55.09013872,67.68252853,63.97907989,56.72866725,1095,1.576470588,,23,5.39,0.933837429,0,0,0,5,7,8,3
1841027,159.9201982,158.2099568,151.21712,151.21712,158.2099568,159.9201982,120.0020873,119.2750474,114.8036528,882,0.729411765,,10,4.9,0.29,0,0,0,2,7,1,0
1841137,124.7636136,141.8005388,175.925902,175.925902,141.8005388,124.7636136,138.5009143,149.5664327,179.8192163,1225,1.333333333,,12,4.67,0.388888889,0,0,1,2,9,0,0
1841262,85.3588831,96.43059028,95.79384838,95.79384838,96.43059028,85.3588831,114.0483333,130.5722917,127.6224479,840,0.75,,14,5.21,0.454081633,0,0,0,2,7,5,0
1842650,116.5667743,136.4670382,88.27582292,88.27582292,136.4670382,116.5667743,136.2751875,137.5305938,63.0856875,1080,0.8,,14,5.29,0.918367347,0,0,0,4,3,6,1
1842734,43.91654733,43.91654733,43.91654733,43.91654733,43.91654733,43.91654733,34.59688889,34.59688889,34.59688889,1005,1.481481481,,19,5.84,0.583333333,0,0,0,1,4,10,3
1842990,174.7278092,171.3036533,165.8207217,165.8207217,171.3036533,174.7278092,133.7348022,126.9207357,119.1572978,1920,0.666666667,,10,4.2,0.76,0,0,2,5,2,1,0
1843170,124.7967731,124.7967731,124.7967731,124.7967731,124.7967731,124.7967731,124.1401493,124.1401493,124.1401493,842,0.647749511,,12,4.67,0.555555556,0,0,0,6,4,2,0
1845174,98.69718336,98.69718336,98.69718336,98.69718336,98.69718336,98.69718336,164.8777366,164.8777366,164.8777366,945,0.75,,18,5.72,0.75617284,0,0,0,1,7,6,4
1845265,133.3465759,119.4416526,93.21675438,93.21675438,119.4416526,133.3465759,113.5399693,87.68156742,62.13983543,1190,0.986644407,,17,5.47,0.719723183,0,0,0,1,10,3,3
1845295,143.5317442,140.5183136,186.3577791,186.3577791,140.5183136,143.5317442,135.6824919,128.3193051,213.8935181,1017,0.596546311,,15,5.6,0.506666667,0,0,0,1,5,8,1
1846539,31.77188106,39.4518746,49.17969942,49.17969942,39.4518746,31.77188106,13.08083387,19.47720427,30.09019392,1135,0.669117647,,14,4.86,0.979591837,0,0,2,2,6,4,0
1846548,151.4417877,130.4889195,99.21569948,99.21569948,130.4889195,151.4417877,162.5831912,131.4447102,90.78723282,2052,0.711426188,,14,5.5,0.678571429,0,0,0,2,4,7,1
1847084,204.4312095,194.7796899,196.2545278,196.2545278,194.7796899,204.4312095,174.4139503,154.019929,152.5161302,1300,1,,14,4.5,0.305555556,0,0,0,3,8,1,0
1847507,70.24761251,65.77313501,63.37435164,63.37435164,65.77313501,70.24761251,62.63718535,58.00891304,56.78632723,1037,1.372997712,,19,5.79,0.48199446,0,0,0,1,4,12,2
184766,15.61392777,66.52799253,90.02087176,90.02087176,66.52799253,15.61392777,84.05780029,148.5285238,118.05955,1344,0.75,,12,4.08,1.65,0,0,3,2,3,1,1
1848598,112.5008365,112.5008365,112.5008365,112.5008365,112.5008365,112.5008365,148.2787507,148.2787507,148.2787507,1173,1.506410256,,11,4.73,0.561983471,0,0,1,2,7,1,0
1849082,100.8909222,96.15770446,90.95878173,90.95878173,96.15770446,100.8909222,111.771802,105.9630964,97.7784264,1191,1.015228426,,16,5.38,0.484375,0,0,0,1,9,5,1
1849586,73.66586831,86.50120308,76.23455492,76.23455492,86.50120308,73.66586831,92.89845834,120.1473586,102.5366822,1222,1.458752515,,21,5.38,0.506616257,0,0,0,2,10,10,1
1850063,108.0496943,120.3064926,140.033769,140.033769,120.3064926,108.0496943,135.4915312,143.4293792,159.6327779,901,0.719465649,,17,5.59,0.477508651,0,0,0,1,6,9,1
1850748,190.4135708,145.2877,86.5534125,86.5534125,145.2877,190.4135708,167.710725,131.9764875,97.82835,1000,1.5,,12,4.75,0.520833333,0,0,1,2,8,1,0
1850792,177.7715265,156.9551818,188.0487538,188.0487538,156.9551818,177.7715265,157.8485455,112.4893977,179.6387727,1040,1.363636364,,15,5.27,1.128888889,0,0,1,3,3,7,1
1850990,116.0198091,100.3461812,76.45752551,76.45752551,100.3461812,116.0198091,168.4568878,134.8129522,92.12657699,1028,0.74829932,,17,6.41,0.359861592,0,0,0,0,1,8,8
1851039,62.92174049,61.82281942,51.92273424,51.92273424,61.82281942,62.92174049,81.34535775,79.83462521,68.70408859,1187,1.022146508,,13,5.08,0.532544379,0,0,0,2,9,1,1
1851761,111.6838002,69.30213455,59.03301119,59.03301119,69.30213455,111.6838002,150.4267204,82.85469667,74.05475487,926,0.54590985,,10,4.7,0.41,0,0,1,1,8,0,0
1852257,146.0491261,94.71761637,88.9044355,88.9044355,94.71761637,146.0491261,185.9749757,78.58972789,73.41822389,731,1.63898917,,27,5.74,0.33984375,0,0,0,0,9,20,3
1852881,115.1122803,124.9093361,137.9579129,137.9579129,124.9093361,115.1122803,121.1894204,125.1487347,125.8390286,1225,1.333333333,,12,4.25,0.231404959,0,0,0,7,4,0,0
1853043,165.4329344,165.4329344,165.4329344,165.4329344,165.4329344,165.4329344,154.6465772,154.6465772,154.6465772,1047,0.745,,15,5.07,0.595555556,0,0,0,4,6,5,0
1853220,102.1557937,84.1501086,80.18043442,80.18043442,84.1501086,102.1557937,81.39142857,61.82770677,54.55,999,0.665,,15,5.8,0.16,0,0,0,0,3,12,0
1853682,189.9041192,178.4631974,168.2024082,168.2024082,178.4631974,189.9041192,178.2153771,164.9618575,153.2519371,845,0.567717996,,39,5.95,0.4475,0,0,0,1,7,25,7
1854260,82.25821821,82.25821821,82.25821821,82.25821821,82.25821821,82.25821821,99.20402915,99.20402915,99.20402915,848,0.609108159,,10,2.8,0.583333333,0,0,4,1,1,0,0
1854937,90.72748409,61.07294636,60.42632662,60.42632662,61.07294636,90.72748409,139.0007774,100.0942602,92.01826898,760,1.483660131,,27,5.37,1.586734694,0,0,4,2,7,10,5
1855637,117.3824848,75.63785026,7.492172722,7.492172722,75.63785026,117.3824848,188.0884248,116.4799125,6.615115354,959,0.775925926,,11,5,1.090909091,0,0,1,2,5,2,1
1855933,115.0233074,100.6015824,101.014734,101.014734,100.6015824,115.0233074,134.0091711,128.7079365,129.0837743,1287,1.26984127,,14,4.86,0.693877551,0,0,0,6,4,4,0
1855963,156.411085,122.5287882,100.4102003,100.4102003,122.5287882,156.411085,216.9591457,123.9300501,69.37698436,999,0.6846543,,16,5.94,0.43359375,0,0,0,0,4,9,3
1855972,125.2212703,130.6905863,144.7701132,144.7701132,130.6905863,125.2212703,120.1095784,112.9519276,115.589444,1084,0.678018576,,11,4.64,0.854166667,0,0,1,4,4,3,0
1856414,169.919754,149.2535226,140.6553464,140.6553464,149.2535226,169.919754,192.5951786,147.1588449,121.6864802,746,1.429967427,,91,6.14,0.666076635,0,0,1,3,12,48,34
1856480,77.3942449,96.36748091,121.2101893,121.2101893,96.36748091,77.3942449,106.8430657,120.502421,137.1076823,1017,0.678217822,,11,4.55,0.79338843,0,0,1,5,3,2,0
1856816,91.26413278,74.50742035,58.54795469,58.54795469,74.50742035,91.26413278,108.9704408,91.58338341,74.11723588,1279,0.667535854,,17,5,0.705882353,0,0,1,3,8,5,0
1856988,36.99344974,26.56702939,31.33937394,31.33937394,26.56702939,36.99344974,40.10538756,29.78931005,40.89859881,1387,1.36286201,,11,4.18,0.694214876,0,0,3,3,5,0,0
1857187,75.91638389,86.33520901,99.28595318,99.28595318,86.33520901,75.91638389,86.21215487,104.7525328,126.4600371,1009,0.68729097,,19,5.53,0.3475,0,0,0,0,10,9,1
1857794,77.48064043,77.48064043,77.48064043,77.48064043,77.48064043,77.48064043,30.72682396,30.72682396,30.72682396,881,0.628465804,,10,5.4,0.44,0,0,0,1,4,5,0
1857807,117.3201201,82.75075075,74.05708895,74.05708895,82.75075075,117.3201201,161.6935422,104.1719206,93.13640277,1231,0.848348348,,11,4.73,0.561983471,0,0,1,2,7,1,0
1858002,125.660742,118.3597219,103.0719064,103.0719064,118.3597219,125.660742,88.70518227,73.86304963,74.04813145,867,0.638941399,,10,4.3,0.61,0,0,2,3,5,0,0
1858343,146.8775288,150.4300125,127.7112534,127.7112534,150.4300125,146.8775288,120.5838359,126.2715042,105.8324227,867,0.654580153,,12,4.75,0.6875,0,0,1,3,6,2,0
1858351,94.68195903,98.00815086,89.05773979,89.05773979,98.00815086,94.68195903,144.3591209,146.7692796,155.019536,876,0.668571429,,14,5.5,0.25,0,0,0,0,7,7,0
1858362,70.79277167,131.8923294,166.1883001,166.1883001,131.8923294,70.79277167,50.396337,114.8818559,158.5136508,876,0.668571429,,10,4.3,1.01,0,0,2,5,1,2,0
1858428,91.20276736,113.4179792,164.4878611,164.4878611,113.4179792,91.20276736,115.9212188,143.3374063,198.974125,1080,0.8,,13,4.85,1.053254438,0,0,1,5,2,5,0
1858988,128.266564,98.74961002,87.59009442,87.59009442,98.74961002,128.266564,157.4245936,104.0578079,89.1820936,1006,0.676666667,,15,5,0.8,0,0,1,3,6,5,0
1859570,91.54971153,92.53200449,99.48248826,99.48248826,92.53200449,91.54971153,124.524571,122.0775822,125.5731758,1009,0.68729097,,60,5.95,0.50556213,0,0,0,3,9,41,12
1860119,156.2256383,156.2256383,156.2256383,156.2256383,156.2256383,156.2256383,143.0076608,143.0076608,143.0076608,993,0.657762938,,15,4.87,0.782222222,0,0,1,4,6,4,0
1860122,143.7730815,146.0824,145.7431778,145.7431778,146.0824,143.7730815,147.9591333,149.0241333,147.7783,1050,0.75,,10,4.3,0.61,0,0,2,3,5,0,0
1860785,105.1835569,86.62030612,71.30728863,71.30728863,86.62030612,105.1835569,113.7138192,89.248207,66.47330904,917,0.746666667,,28,5.61,0.511296076,0,0,0,2,9,16,2
1863017,106.251799,96.22060277,89.36905371,89.36905371,96.22060277,106.251799,146.4019182,134.9718815,127.1032115,1186,0.744117647,,49,6.04,0.4784,0,0,0,0,11,26,13
1863188,139.9042149,139.9042149,139.9042149,139.9042149,139.9042149,139.9042149,108.9719938,108.9719938,108.9719938,1163,2.203856749,,21,5.57,0.816326531,0,0,1,1,6,11,2
1863359,116.0298152,90.51476068,71.54278369,71.54278369,90.51476068,116.0298152,104.3892912,74.69134043,55.86967315,914,0.740952381,,13,5.38,0.544378698,0,0,0,2,4,7,0
1863383,132.5817021,86.5054279,66.15944681,66.15944681,86.5054279,132.5817021,170.3786383,117.7473191,98.58089362,939,0.664893617,,10,3.6,0.395061728,0,0,3,5,1,0,0
1863529,91.62009353,108.1735749,119.141861,119.141861,108.1735749,91.62009353,92.24368898,113.0501594,126.8844539,1193,0.991652755,,14,5.5,0.535714286,0,0,0,1,6,6,1
1863698,115.6416271,115.2501168,115.4418159,115.4418159,115.2501168,115.6416271,168.9739422,168.9739422,168.9739422,1110,1.17221135,,19,5.58,0.664819945,0,0,0,3,3,12,1
1863937,114.0667993,114.0667993,114.0667993,114.0667993,114.0667993,114.0667993,96.7694329,96.7694329,96.7694329,991,0.65442404,,12,5,0.666666667,0,0,0,3,7,1,1
1865225,86.8829922,85.81473787,85.20817231,85.20817231,85.81473787,86.8829922,60.99310955,56.73885267,57.42725789,3785,0.696548633,,10,3.3,0.469135802,0,0,5,3,1,0,0
1865801,124.4062592,118.0715455,111.2918581,111.2918581,118.0715455,124.4062592,141.7589146,111.2279557,84.03410959,1088,0.673846154,,13,5.08,0.686390533,0,0,0,4,4,5,0
1866129,156.0312952,160.2214446,160.1467669,160.1467669,160.2214446,156.0312952,133.6738078,137.6483358,131.5911051,1344,0.75,,10,4.1,0.617283951,0,0,1,6,1,1,0
1866646,63.90320571,42.6548064,32.79787983,32.79787983,42.6548064,63.90320571,140.050897,91.61498147,65.58438963,1217,1.112847222,,12,5.33,0.388888889,0,0,0,1,6,5,0
1868049,97.56520742,98.49514989,99.66463854,99.66463854,98.49514989,97.56520742,116.0524254,116.4251319,113.9089359,1021,0.704507513,,15,4.53,0.734375,0,0,1,7,5,3,0
1868295,122.0887201,115.3610166,103.3260938,103.3260938,115.3610166,122.0887201,125.4306907,121.2533428,103.1883852,977,1.550913838,,11,3.91,1.29,0,0,4,3,1,2,0
1868656,62.49185918,55.41091253,31.49240174,31.49240174,55.41091253,62.49185918,73.92386517,63.49517345,39.40297793,1299,1.45557656,,35,5.71,0.4375,0,0,0,2,9,26,3
1868980,122.500373,118.4480787,113.0654783,113.0654783,118.4480787,122.500373,144.9432845,139.7135548,137.3895455,1066,0.713826367,,10,5.2,0.76,0,0,1,0,5,4,0
1869012,62.63770053,55.14229249,43.1839719,43.1839719,55.14229249,62.63770053,114.4028317,103.0720487,85.13339309,1152,1.276679842,,17,5.82,0.498269896,0,0,0,1,3,11,2
1869018,90.73723289,82.45076795,66.31740818,66.31740818,82.45076795,90.73723289,93.30828881,70.92826377,40.97805927,999,0.667779633,,12,5.17,0.638888889,0,0,0,2,7,2,1
1869160,111.8121339,120.8061815,151.0868115,151.0868115,120.8061815,111.8121339,115.4524341,118.6035289,139.2502126,840,0.666666667,,11,4.73,0.49,0,0,0,3,5,2,0
1869174,82.96808862,74.51911494,63.98396755,63.98396755,74.51911494,82.96808862,129.0794537,126.613361,126.8101616,840,1.5,,15,5.33,0.355555556,0,0,0,1,8,6,0
1869280,94.57146364,67.61387045,63.53467045,63.53467045,67.61387045,94.57146364,187.0000773,126.5194636,115.3219295,1350,1.454545455,,11,4.91,1.173553719,0,0,1,3,4,2,1
1869957,77.15895139,70.20523611,107.9573889,107.9573889,70.20523611,77.15895139,167.6461563,110.2110938,117.9683438,1080,0.8,,17,4.94,0.444444444,0,0,0,4,10,4,0
1870053,103.5746476,83.06297197,78.81659153,78.81659153,83.06297197,103.5746476,111.8156351,88.24437209,102.0165295,1309,1.341681574,,18,5.39,0.237654321,0,0,0,0,11,7,0
1870518,159.5523565,136.6767603,21.87855922,21.87855922,136.6767603,159.5523565,159.0440293,137.3288645,25.86058608,723,0.606666667,,12,4.67,0.555555556,0,0,0,6,4,2,0
1870685,5.59298914,5.606289056,4.502252297,4.502252297,5.606289056,5.59298914,4.423368421,4.42793985,2.171218045,1095,0.921052632,,34,5.94,0.408304498,0,0,0,0,8,20,6
1870900,123.6854323,88.65454538,43.52085138,43.52085138,88.65454538,123.6854323,151.5579349,114.8862515,56.05447676,998,0.666110184,,10,4.2,0.36,0,0,1,6,3,0,0
1871261,91.42888591,78.65812463,64.2129845,64.2129845,78.65812463,91.42888591,129.0210868,114.6792487,97.10201252,1279,0.776388889,,28,6.11,0.452806122,0,0,0,1,2,18,7
1872429,73.98594792,82.09307986,81.16441667,81.16441667,82.09307986,73.98594792,61.137625,68.12728125,71.5725,1080,0.8,,13,4.85,0.74556213,0,0,1,3,6,3,0
1873471,94.65302239,93.41932836,88.81033582,88.81033582,93.41932836,94.65302239,80.55973881,79.50425373,75.18727612,334,0.67,,10,3.1,0.472222222,0,0,2,3,1,0,0
1873570,179.2479529,151.764073,40.20499777,40.20499777,151.764073,179.2479529,120.0762048,82.14001004,16.70225904,872,0.614814815,,18,5.78,0.395061728,0,0,0,0,6,10,2
1873638,93.27924622,65.4292883,59.76271414,59.76271414,65.4292883,93.27924622,143.2568473,70.87037962,28.08920246,1338,1.450549451,,36,6.14,0.315558802,0,0,0,0,3,24,10
1873673,156.3949111,100.7141259,75.74562222,75.74562222,100.7141259,156.3949111,151.6317667,91.592,68.41893333,1050,0.75,,10,3.9,0.49,0,0,3,5,2,0,0
1874318,71.91120363,112.6295585,153.6165887,153.6165887,112.6295585,71.91120363,69.8009879,67.35866734,69.83686089,1420,1.290322581,,17,6.24,0.578449905,0,0,0,0,5,9,9
1874338,117.3578056,129.7030179,151.8701622,151.8701622,129.7030179,117.3578056,135.8780677,142.0915382,147.5541085,1026,0.712854758,,26,6.46,0.649795918,0,0,0,2,1,9,23
1874517,54.45400117,77.68470717,121.4741193,121.4741193,77.68470717,54.45400117,135.6521783,167.944387,200.4056083,993,0.657762938,,51,6.65,0.394517603,0,0,0,0,5,12,44
1874659,31.05792028,22.14566497,30.58197987,30.58197987,22.14566497,31.05792028,64.90965806,41.36330253,36.6713654,969,0.708994709,,14,4.86,0.265306122,0,0,0,3,10,1,0
1874668,39.24023373,29.31305732,30.82319078,30.82319078,29.31305732,39.24023373,107.9148967,75.18547166,50.81729077,1353,1.491712707,,14,4.21,0.739795918,0,0,4,3,7,0,0
1874776,98.10608605,68.9974184,63.47143214,63.47143214,68.9974184,98.10608605,143.4473047,71.12309506,28.23414425,1296,0.99078341,,21,6,0.452806122,0,0,0,1,2,18,7
1876249,169.4829243,168.3622461,168.231636,168.231636,168.3622461,169.4829243,182.9511656,182.9511656,182.9511656,1089,0.815,,14,4.86,0.693877551,0,0,0,6,4,4,0
1877743,73.14871876,79.44210722,84.2490871,84.2490871,79.44210722,73.14871876,84.51280706,76.47450513,59.32616265,914,0.525876461,,20,5.8,0.603305785,0,0,0,2,3,14,3
1878465,167.9674209,168.6264254,176.2237375,176.2237375,168.6264254,167.9674209,108.9773568,107.7624615,106.4474467,1275,1.495107632,,12,4.17,0.305555556,0,0,1,8,3,0,0
1878533,152.7900036,147.8791584,135.0259805,135.0259805,147.8791584,152.7900036,110.9073631,108.0790152,100.5918546,899,0.696226415,,13,4.85,0.899408284,0,0,1,4,4,4,0
1879414,82.25230547,32.0344122,25.45586106,25.45586106,32.0344122,82.25230547,120.726369,60.48122565,38.69526307,958,0.729241877,,30,6.03,0.498888889,0,0,0,1,4,18,7
1880438,134.4953355,127.0356304,112.5097569,112.5097569,127.0356304,134.4953355,73.70814019,76.02465908,72.05887483,1495,1.3,,18,5.11,0.409972299,0,0,0,3,11,5,0
1881078,106.0860149,106.0860149,106.0860149,106.0860149,106.0860149,106.0860149,97.66103583,97.66103583,97.66103583,1101,0.790243902,,13,5.15,0.74556213,0,0,0,4,3,6,0
1882563,172.9697602,159.9239404,142.1182869,142.1182869,159.9239404,172.9697602,179.4660557,153.0827958,112.1256265,1031,0.718333333,,17,5.76,0.415224913,0,0,0,0,6,9,2
1882607,100.3168427,83.85092723,55.65412754,55.65412754,83.85092723,100.3168427,148.9695423,108.7072183,65.81866197,1026,0.71,,11,4.82,0.694214876,0,0,1,2,6,2,0
1883690,121.4824618,130.4727222,149.5880208,149.5880208,130.4727222,121.4824618,131.4154688,144.5784063,169.046625,1080,0.8,,10,4.5,0.25,0,0,0,5,5,0,0
1883735,104.6770293,109.8803418,108.8196797,108.8196797,109.8803418,104.6770293,109.0065586,130.779334,152.820457,1440,1.25,,12,5,0.833333333,0,0,0,4,5,2,1
1883740,111.22844,119.488281,124.3055545,124.3055545,119.488281,111.22844,146.9467488,140.4725974,129.195465,1429,1.271860095,,10,4.5,0.25,0,0,0,5,5,0,0
1884016,139.9923324,139.3317004,126.8338761,126.8338761,139.3317004,139.9923324,139.1556145,137.2294945,138.0283259,965,0.611018364,,14,5.14,0.56,0,0,0,3,6,6,0
1884032,113.7911002,85.67140873,45.26579351,45.26579351,85.67140873,113.7911002,70.52793778,47.58133165,33.35367939,1205,1.140319716,,35,6.51,0.432666306,0,0,0,0,4,11,28
1884644,145.4274413,151.5517236,176.6099722,176.6099722,151.5517236,145.4274413,135.1275153,138.494869,186.2239019,1053,0.550810015,,10,4.5,1.25,0,0,2,3,4,0,1
1884677,121.2687563,106.2199169,81.07217839,81.07217839,106.2199169,121.2687563,113.0152206,111.8680197,105.3953118,1252,1.581443299,,25,5.4,1.209876543,0,0,2,3,7,11,4
1885436,136.7700404,136.7700404,136.7700404,136.7700404,136.7700404,136.7700404,79.36057348,79.36057348,79.36057348,843,1.23015873,,14,3.93,1.053254438,0,0,4,5,2,2,0
1885808,106.4256104,106.4256104,106.4256104,106.4256104,106.4256104,106.4256104,127.326052,127.326052,127.326052,904,0.69924812,,11,4.09,0.76,0,0,2,5,2,1,0
1885813,142.800796,142.800796,142.800796,142.800796,142.800796,142.800796,99.19763301,99.19763301,99.19763301,834,0.805194805,,10,4.3,0.61,0,0,1,6,2,1,0
1887286,142.5765259,123.4302051,106.005083,106.005083,123.4302051,142.5765259,149.3896948,122.536582,84.32936279,1280,1,,54,5.69,1.019322235,0,0,3,1,18,22,14
1887299,91.61598221,68.80924981,95.31967131,95.31967131,68.80924981,91.61598221,74.57718097,56.63432715,92.08861949,1031,0.718333333,,10,4.4,0.666666667,0,0,0,5,2,2,0
1887380,134.8012203,142.3184677,159.39133,159.39133,142.3184677,134.8012203,151.3175412,169.9723409,195.389447,990,0.652754591,,10,4,0.4,0,0,2,6,2,0,0
1887399,96.72486444,91.05411412,81.36346784,81.36346784,91.05411412,96.72486444,85.54273014,77.80324086,64.85396595,1138,1.331967213,,26,5.15,0.743484225,0,0,1,4,12,9,1
1887944,40.66668647,40.66668647,40.66668647,40.66668647,40.66668647,40.66668647,110.5197828,110.5197828,110.5197828,1507,1.347352025,,10,4.5,0.65,0,0,1,4,4,1,0
1887968,101.4248871,101.4248871,101.4248871,101.4248871,101.4248871,101.4248871,180.262894,180.262894,180.262894,1576,1.321060383,,11,3.36,0.543209877,0,0,3,4,2,0,0
1888190,146.7818557,135.3018843,128.0052295,128.0052295,135.3018843,146.7818557,231.2282718,214.8260536,195.3102238,948,0.847953216,,10,4.6,0.44,0,0,1,2,7,0,0
1888237,44.74869029,44.00428747,47.69706038,47.69706038,44.00428747,44.74869029,90.42155556,90.40940981,101.4043679,997,0.66722408,,18,5.39,0.459876543,0,0,0,2,7,9,0
1889017,147.2007751,150.157272,133.7925432,133.7925432,150.157272,147.2007751,165.0115047,170.8072347,140.8100088,958,0.671902269,,11,4.27,0.198347107,0,0,0,8,3,0,0
1889159,96.22751756,98.19628669,77.27149245,77.27149245,98.19628669,96.22751756,92.22174121,88.24198988,63.4807581,995,0.677908938,,14,5.21,0.581314879,0,0,0,1,11,3,2
1889359,119.9658301,119.9658301,119.9658301,119.9658301,119.9658301,119.9658301,108.0727236,108.0727236,108.0727236,997,0.66722408,,18,4.83,0.694444444,0,0,1,5,8,4,0
1889423,43.95033075,40.68642391,39.71927314,39.71927314,40.68642391,43.95033075,44.7993272,41.5101987,38.40129539,998,0.666110184,,11,4.73,0.743801653,0,0,0,5,5,0,1
1889606,104.9536844,107.9811397,105.0800094,105.0800094,107.9811397,104.9536844,89.09313248,86.1568402,79.17916653,1311,0.750333778,,21,5.67,0.412698413,0,0,0,0,9,10,2
1889649,58.86253388,55.20279208,51.49719436,51.49719436,55.20279208,58.86253388,93.41025346,88.17871374,83.63333559,1096,1.302521008,,56,6.12,0.502232143,0,0,0,1,8,30,17
1890279,100.1572034,101.9084097,107.6864357,107.6864357,101.9084097,100.1572034,90.36533994,82.85251091,75.34940897,991,0.657190635,,12,4.5,0.416666667,0,0,0,7,4,1,0
1890862,94.3211938,91.85487339,101.2417294,101.2417294,91.85487339,94.3211938,87.98216551,78.25579106,82.4072277,1004,0.678929766,,30,5.83,0.236734694,0,0,0,0,7,26,2
1891008,57.47738333,44.80242708,50.1821375,50.1821375,44.80242708,57.47738333,71.3815125,55.28874375,46.38886875,1400,1.333333333,,18,5.33,0.444444444,0,0,0,1,11,5,1
1891858,110.4763147,72.38010386,70.39569445,70.39569445,72.38010386,110.4763147,142.9823039,89.85600187,76.21665749,1058,0.668769716,,11,4.27,0.561983471,0,0,2,4,5,0,0
1892142,95.97780282,85.38424672,97.83819884,97.83819884,85.38424672,95.97780282,155.4207046,148.9506934,168.6987834,1327,1.249152542,,10,4.1,0.5,0,0,0,5,2,1,0
1892167,109.2110399,19.35502374,20.31986705,20.31986705,19.35502374,109.2110399,208.377906,67.58461538,73.89380342,951,0.585,,10,4,0.8,0,0,3,5,1,1,0
1892472,130.2820873,143.0739627,86.64831361,86.64831361,143.0739627,130.2820873,128.4351911,139.8580787,76.367566,873,0.666030534,,10,4.3,0.469135802,0,0,0,5,3,1,0
1893062,92.22018319,123.8522319,158.7683709,158.7683709,123.8522319,92.22018319,133.7387731,154.7681216,181.3976382,1081,0.670788253,,11,4.45,0.79338843,0,0,1,6,2,2,0
1893908,150.3418793,93.28583333,86.44071854,86.44071854,93.28583333,150.3418793,176.4624107,87.58480867,77.01876276,992,0.653333333,,11,4.64,0.231404959,0,0,0,4,7,0,0
1893915,146.5333868,144.8862028,175.3458807,175.3458807,144.8862028,146.5333868,174.2486921,174.1906777,208.740935,988,0.649415693,,10,4.9,0.49,0,0,0,3,5,2,0
1894733,40.98022251,66.38919879,71.30015926,71.30015926,66.38919879,40.98022251,44.35306598,78.78150582,85.01198448,1898,0.687111111,,15,5.2,0.826666667,0,0,0,4,5,5,1
1894972,70.30583452,52.44391489,30.93412293,30.93412293,52.44391489,70.30583452,95.34587234,79.74821277,51.14880851,939,0.664893617,,15,5.13,0.382222222,0,0,0,2,9,4,0
1895846,29.58339027,29.58339027,29.58339027,29.58339027,29.58339027,29.58339027,30.25072737,30.25072737,30.25072737,1491,0.75,,10,3.8,0.36,0,0,3,6,1,0,0
1896008,147.7980673,155.7257603,161.9879431,161.9879431,155.7257603,147.7980673,176.4599994,185.7289929,195.3347169,1280,1.229965157,,12,4.33,1.055555556,0,0,3,4,3,2,0
