imgID,r,g,b,avgBrightness,LA,LB,LC,anti-blurr,exposure&colourfullness,saturation,hue,ROT1,ROT2,ROT3,size,aspectRatio,WTH1,WTH2,WTH3,WTS1,WTS2,WTS3,WTV1,WTV2,WTV3,hue,saturation ,value,PART,Ratings Received,Mean of Ratings,Standard Deviation,1,2,3,4,5,6,7
1855963,156.411085,122.5287882,100.4102003,126.4500245,128.1352025,130.1380759,136.0512171,1228.213439,100.4102003,122.5287882,156.411085,216.9591457,123.9300501,69.37698436,999,0.6846543,-31646,35841,-35802.5,-26023,37183.5,-34454.25,-27631.5,35591.25,-35671.875,-0.029527897,-0.16650228,-0.193413655,,16,5.94,0.43359375,0,0,0,0,4,9,3
1855972,125.2212703,130.6905863,144.7701132,133.5606566,130.5443515,130.6603269,131.8631307,4502.882792,144.7701132,130.6905863,125.2212703,120.1095784,112.9519276,115.589444,1084,0.678018576,8596,-21610.75,15735.625,7120,-18297.75,12134.625,4247,-17581.25,2693.875,0.753601428,0.491617142,0.320345291,,11,4.64,0.854166667,0,0,1,4,4,3,0
1856414,169.919754,149.2535226,140.6553464,153.2762076,153.0263751,154.4525337,154.740489,466.6678637,140.6553464,149.2535226,169.919754,192.5951786,147.1588449,121.6864802,746,1.429967427,-3960.5,2998.75,6245.375,-4901.5,932.25,5431.125,-4504,145,5022.5,2.877030336,2.034057085,1.596227337,,91,6.14,0.666076635,0,0,1,3,12,48,34
1856480,77.3942449,96.36748091,121.2101893,98.32397169,94.12741448,93.52655209,96.75213221,2402.049684,121.2101893,96.36748091,77.3942449,106.8430657,120.502421,137.1076823,1017,0.678217822,-7285.5,-26182,-23715,-8785.5,-32122,-20082.5,-16212.5,-44714.5,-18486.25,-0.100896391,0.133811369,0.311835074,,11,4.55,0.79338843,0,0,1,5,3,2,0
1856816,91.26413278,74.50742035,58.54795469,74.77316927,76.91762399,77.69829828,78.27687219,945.1459233,58.54795469,74.50742035,91.26413278,108.9704408,91.58338341,74.11723588,1279,0.667535854,-3916.5,-15252.25,-25169.625,111.5,-12243.25,-21637.125,1811,-11078.5,-16428.25,-0.346051485,-0.430493314,-0.429568762,,17,5,0.705882353,0,0,1,3,8,5,0
1856988,36.99344974,26.56702939,31.33937394,31.63328436,29.12824963,30.22857635,30.79299154,861.7061158,31.33937394,26.56702939,36.99344974,40.10538756,29.78931005,40.89859881,1387,1.36286201,109612,329,-18669.5,112071.5,4318.75,-18118.125,111091,2159.5,-16931.25,-0.215564274,-0.313387075,-0.349257125,,11,4.18,0.694214876,0,0,3,3,5,0,0
1857187,75.91638389,86.33520901,99.28595318,87.17918203,85.05521052,84.69636513,85.47626279,3649.264062,99.28595318,86.33520901,75.91638389,86.21215487,104.7525328,126.4600371,1009,0.68729097,-68952.5,16494.25,-27478.875,-66845.5,16177.75,-28581.625,-67763.5,17969.75,-31784.125,-0.357401572,-0.355610846,-0.352176033,,19,5.53,0.3475,0,0,0,0,10,9,1
1857794,77.48064043,77.48064043,77.48064043,77.48064043,77.48064043,77.48064043,77.48064043,1223.869794,77.48064043,77.48064043,77.48064043,30.72682396,30.72682396,30.72682396,881,0.628465804,-50542.5,-58144.25,-52846.625,-50542.5,-58144.25,-52846.625,-50542.5,-58144.25,-52846.625,0.178052205,0.178052205,0.178052205,,10,5.4,0.44,0,0,0,1,4,5,0
1857807,117.3201201,82.75075075,74.05708895,91.37598661,89.4725163,92.09591475,93.27725477,560.9610367,74.05708895,82.75075075,117.3201201,161.6935422,104.1719206,93.13640277,1231,0.848348348,-31604,-33588,10717,-23445,-21652,6479.5,-22333.5,-16619.5,5107,-0.249851004,0.462938183,0.53617536,,11,4.73,0.561983471,0,0,1,2,7,1,0
1858002,125.660742,118.3597219,103.0719064,115.6974568,118.8081385,118.799916,119.6051787,1256.982677,103.0719064,118.3597219,125.660742,88.70518227,73.86304963,74.04813145,867,0.638941399,8088.5,7296.5,13389.5,9549.5,9257,15770.25,6861,6293.75,12645.125,0.716081539,0.5646601,0.546389127,,10,4.3,0.61,0,0,2,3,5,0,0
1858343,146.8775288,150.4300125,127.7112534,141.6729315,148.03446,146.7778813,148.1716062,757.8818539,127.7112534,150.4300125,146.8775288,120.5838359,126.2715042,105.8324227,867,0.654580153,-36646.5,11231.75,272.25,-37343,10074.5,-509.375,-39645.5,8828.25,-1870.625,0.160606996,0.126294026,0.115803499,,12,4.75,0.6875,0,0,1,3,6,2,0
1858351,94.68195903,98.00815086,89.05773979,93.91594989,96.6547828,95.99327264,96.8562114,655.5120277,89.05773979,98.00815086,94.68195903,144.3591209,146.7692796,155.019536,876,0.668571429,3636,7997,6910,2062.5,5928.75,4418.875,732,4960,2871,0.976243537,1.29915227,1.24692693,,14,5.5,0.25,0,0,0,0,7,7,0
1858362,70.79277167,131.8923294,166.1883001,122.9578004,121.3787325,117.5333023,124.2031874,13.2199304,166.1883001,131.8923294,70.79277167,50.396337,114.8818559,158.5136508,876,0.668571429,20551.5,20628.75,22004.875,19247.5,19417.25,20686.625,15460,14301.5,15328.75,0.39777511,0.403304097,0.475744853,,10,4.3,1.01,0,0,2,5,1,2,0
1858428,91.20276736,113.4179792,164.4878611,123.0362025,112.3822706,112.5975974,113.5643118,2853.265644,164.4878611,113.4179792,91.20276736,115.9212188,143.3374063,198.974125,1080,0.8,23105.5,43384.75,36434.875,28529,49851.5,40271.75,34064,48506,48009.5,0.29830493,0.347456062,0.415060249,,13,4.85,1.053254438,0,0,1,5,2,5,0
1858988,128.266564,98.74961002,87.59009442,104.8687562,104.2191974,106.3029945,106.9659518,336.2447185,87.59009442,98.74961002,128.266564,157.4245936,104.0578079,89.1820936,1006,0.676666667,-7719.5,-5308,-14833,-6788.5,-7204.75,-10260.875,-6863.5,-9020,-9241.5,0.243290112,0.433985611,0.59667747,,15,5,0.8,0,0,1,3,6,5,0
1859570,91.54971153,92.53200449,99.48248826,94.52140143,92.82499394,93.03065405,92.88102652,2171.322356,99.48248826,92.53200449,91.54971153,124.524571,122.0775822,125.5731758,1009,0.68729097,-14665.5,-1613.75,-5663.875,-15614.5,-3162.25,-6455.625,-14948.5,-4018.25,-8969.625,-0.910056254,-0.920970679,-0.769685251,,60,5.95,0.50556213,0,0,0,3,9,41,12
1860119,156.2256383,156.2256383,156.2256383,156.2256383,156.2256383,156.2256383,156.2256383,3217.609184,156.2256383,156.2256383,156.2256383,143.0076608,143.0076608,143.0076608,993,0.657762938,24734,35617.5,-23297.25,24734,35617.5,-23297.25,24734,35617.5,-23297.25,0.628647061,0.628647061,0.628647061,,15,4.87,0.782222222,0,0,1,4,6,4,0
1860122,143.7730815,146.0824,145.7431778,145.1995531,145.566947,145.3532424,145.564836,9001.944018,145.7431778,146.0824,143.7730815,147.9591333,149.0241333,147.7783,1050,0.75,7794,10453,-3469,8682,11029.75,-2985.375,7899,9927.25,-4070.125,0.563288025,0.46048196,0.5311509,,10,4.3,0.61,0,0,2,3,5,0,0
1860785,105.1835569,86.62030612,71.30728863,87.7037172,89.46125336,90.4250341,90.78301022,1895.378078,71.30728863,86.62030612,105.1835569,113.7138192,89.248207,66.47330904,917,0.746666667,13345.5,6377.25,17756.125,14923.5,7656.75,19325.875,16384.5,9540.75,21212.875,0.400787093,0.323745065,0.305785585,,28,5.61,0.511296076,0,0,0,2,9,16,2
1863017,106.251799,96.22060277,89.36905371,97.28048516,97.85855324,98.43885385,98.35547751,2754.04157,89.36905371,96.22060277,106.251799,146.4019182,134.9718815,127.1032115,1186,0.744117647,19368.5,11652.25,16616.125,19583.5,12083.25,17263.625,19300,12036.25,17301.375,-0.163314515,-0.165361605,-0.197708702,,49,6.04,0.4784,0,0,0,0,11,26,13
1863188,139.9042149,139.9042149,139.9042149,139.9042149,139.9042149,139.9042149,139.9042149,5057.713854,139.9042149,139.9042149,139.9042149,108.9719938,108.9719938,108.9719938,1163,2.203856749,75276,96536,-33277,75276,96536,-33277,75276,96536,-33277,0.123500436,0.123500436,0.123500436,,21,5.57,0.816326531,0,0,1,1,6,11,2
1863359,116.0298152,90.51476068,71.54278369,92.69578651,94.56948452,95.98095659,96.47651281,2926.534374,71.54278369,90.51476068,116.0298152,104.3892912,74.69134043,55.86967315,914,0.740952381,2336.5,6716.25,904.625,-809.5,3370.75,-2973.625,-1980.5,2743.25,-4170.375,-0.303873498,-0.756706608,-0.808722527,,13,5.38,0.544378698,0,0,0,2,4,7,0
1863383,132.5817021,86.5054279,66.15944681,95.08219228,94.83226396,97.96279205,105.0454738,70.55662781,66.15944681,86.5054279,132.5817021,170.3786383,117.7473191,98.58089362,939,0.664893617,-13086,-14031,-12483.125,5098.5,4261.25,6941.375,4137,3922.5,6325.75,0.465761383,0.224644664,0.244262622,,10,3.6,0.395061728,0,0,3,5,1,0,0
1863529,91.62009353,108.1735749,119.141861,106.3118432,105.446215,104.4744686,105.5756066,1996.805582,119.141861,108.1735749,91.62009353,92.24368898,113.0501594,126.8844539,1193,0.991652755,11083.5,5097.25,16293.625,11901,5811.75,18543.125,8149.5,2384.75,13751.875,1.086137793,1.125703597,1.368635823,,14,5.5,0.535714286,0,0,0,1,6,6,1
1863698,115.6416271,115.2501168,115.4418159,115.4445199,115.3471926,115.3890321,115.4412678,1094.876627,115.4418159,115.2501168,115.6416271,168.9739422,168.9739422,168.9739422,1110,1.17221135,-21376,-116627,-65080.5,-21776.5,-116593.25,-65286.625,-21600.5,-116931.25,-65232.625,-6.179147113,-7.066692337,-6.402187631,,19,5.58,0.664819945,0,0,0,3,3,12,1
1863937,114.0667993,114.0667993,114.0667993,114.0667993,114.0667993,114.0667993,114.0667993,3073.992579,114.0667993,114.0667993,114.0667993,96.7694329,96.7694329,96.7694329,991,0.65442404,-9358,-9190,-11322,-9358,-9190,-11322,-9358,-9190,-11322,0.417133674,0.417133674,0.417133674,,12,5,0.666666667,0,0,0,3,7,1,1
1865225,86.8829922,85.81473787,85.20817231,85.96863413,85.9980547,86.06499744,86.14446809,143.1798317,85.20817231,85.81473787,86.8829922,60.99310955,56.73885267,57.42725789,3785,0.696548633,10345.5,19399.25,59450.625,8206.5,17739.75,56671.875,7644,17788.5,53781.25,-6.26584856,-4.903542168,-19.62431804,,10,3.3,0.469135802,0,0,5,3,1,0,0
1865801,124.4062592,118.0715455,111.2918581,117.9232209,118.9288122,119.1927405,119.887351,309.8804089,111.2918581,118.0715455,124.4062592,141.7589146,111.2279557,84.03410959,1088,0.673846154,2531,-6850.25,5469.375,6473.5,-3329.5,5020.25,8072,-1500,8928.25,1.360574719,1.440495213,0.881789902,,13,5.08,0.686390533,0,0,0,4,4,5,0
1866129,156.0312952,160.2214446,160.1467669,158.7998356,159.3252271,158.9600767,159.3358657,926.7782424,160.1467669,160.2214446,156.0312952,133.6738078,137.6483358,131.5911051,1344,0.75,-8292,-4526,11192,-6006,-2671,13008.5,-5980.5,-2936.25,11211.375,-0.934015368,-0.791050083,-0.836850966,,10,4.1,0.617283951,0,0,1,6,1,1,0
1866646,63.90320571,42.6548064,32.79787983,46.45196398,46.460546,47.88438817,48.46973806,420.9460775,32.79787983,42.6548064,63.90320571,140.050897,91.61498147,65.58438963,1217,1.112847222,-4034.5,-1956.75,-5657.375,-2009,-672,-3002,-2010,962,-2479.5,-1.750411308,-2.606212601,-2.501425554,,12,5.33,0.388888889,0,0,0,1,6,5,0
1868049,97.56520742,98.49514989,99.66463854,98.57499862,98.3818812,98.3504188,98.51101371,5158.972951,99.66463854,98.49514989,97.56520742,116.0524254,116.4251319,113.9089359,1021,0.704507513,-10360,20184,-7350,-9770.5,20352.75,-5241.625,-7905,20533.5,-162.75,0.463751637,0.442851324,0.446684926,,15,4.53,0.734375,0,0,1,7,5,3,0
1868295,122.0887201,115.3610166,103.3260938,113.5919435,115.9224049,116.0006188,116.5437469,762.5551436,103.3260938,115.3610166,122.0887201,125.4306907,121.2533428,103.1883852,977,1.550913838,-762.5,-2227.75,679.625,2845,257,2384,-1542.5,-4047.75,-1767.875,-0.473188473,-0.436270026,-0.377262646,,11,3.91,1.29,0,0,4,3,1,2,0
1868656,62.49185918,55.41091253,31.49240174,49.79839115,55.18940531,54.80140535,56.49028495,3368.127145,31.49240174,55.41091253,62.49185918,73.92386517,63.49517345,39.40297793,1299,1.45557656,-16650.5,-11240.25,5712.875,-18743.5,-14397.75,4511.625,-11976,-7876,10084.5,0.667478437,0.67076766,0.520170733,,35,5.71,0.4375,0,0,0,2,9,26,3
1868980,122.500373,118.4480787,113.0654783,118.0046433,118.9209727,119.0460982,119.2942578,7065.980529,113.0654783,118.4480787,122.500373,144.9432845,139.7135548,137.3895455,1066,0.713826367,10926.5,3919.25,1342.875,10737.5,3340.5,1061.25,9256.5,2401,-740.125,0.872988026,1.100012299,1.359448438,,10,5.2,0.76,0,0,1,0,5,4,0
1869012,62.63770053,55.14229249,43.1839719,53.65465498,55.87242549,56.02017095,56.43128296,1378.307132,43.1839719,55.14229249,62.63770053,114.4028317,103.0720487,85.13339309,1152,1.276679842,-4432.5,899.75,14613.375,-4264,1405,14213,-6624,-1408,11392,0.314596647,0.288784869,0.27298345,,17,5.82,0.498269896,0,0,0,1,3,11,2
1869018,90.73723289,82.45076795,66.31740818,79.83513634,83.04764182,83.08921795,83.93394928,2154.326679,66.31740818,82.45076795,90.73723289,93.30828881,70.92826377,40.97805927,999,0.667779633,13714.5,8583.25,6954.625,12735.5,8561.75,6167.875,11388,8311,4369.5,0.859555854,0.829998324,0.803475202,,12,5.17,0.638888889,0,0,0,2,7,2,1
1869160,111.8121339,120.8061815,151.0868115,127.9017089,121.0803085,121.5689531,121.2822009,130.9967522,151.0868115,120.8061815,111.8121339,115.4524341,118.6035289,139.2502126,840,0.666666667,13133,11677.5,11687.75,12307,12025.5,9176.75,12981.5,13456.75,8515.375,0.059069687,0.055800332,0.191846523,,11,4.73,0.49,0,0,0,3,5,2,0
1869174,82.96808862,74.51911494,63.98396755,73.8237237,75.5547291,75.84435127,76.34213985,655.707104,63.98396755,74.51911494,82.96808862,129.0794537,126.613361,126.8101616,840,1.5,5976,174,5125.5,5631.5,148.75,4742.875,4393.5,-204.25,3978.375,2.514076177,0.994077392,1.056036625,,15,5.33,0.355555556,0,0,0,1,8,6,0
1869280,94.57146364,67.61387045,63.53467045,75.24000152,73.05053653,75.20916202,77.3390206,2303.656795,63.53467045,67.61387045,94.57146364,187.0000773,126.5194636,115.3219295,1350,1.454545455,-44350,82275,60264.5,-42443.5,86632.25,46188.625,-41179.5,87830.25,46046.125,0.224429962,0.157790271,0.26530702,,11,4.91,1.173553719,0,0,1,3,4,2,1
1869957,77.15895139,70.20523611,107.9573889,85.10719213,74.40930141,76.5881424,78.64993129,1284.106449,107.9573889,70.20523611,77.15895139,167.6461563,110.2110938,117.9683438,1080,0.8,6509,9463.5,1186.25,5080,6713,934.5,3730,5524,3045,6.778736518,3.060172365,1.767876097,,17,4.94,0.444444444,0,0,0,4,10,4,0
1870053,103.5746476,83.06297197,78.81659153,88.48473703,87.11716554,88.71187561,91.4188079,2120.959971,78.81659153,83.06297197,103.5746476,111.8156351,88.24437209,102.0165295,1309,1.341681574,-795.5,-2174.75,-12180.375,-2653.5,-4735.75,-11701.875,3660,-4409,-3854.5,-0.570544004,-0.244206321,-0.066468171,,18,5.39,0.237654321,0,0,0,0,11,7,0
1870518,159.5523565,136.6767603,21.87855922,106.035892,133.2516819,130.4295686,139.0276354,2741.414713,21.87855922,136.6767603,159.5523565,159.0440293,137.3288645,25.86058608,723,0.606666667,1871.5,5767.5,2831,2593,7161.5,4188.25,-2372,1330.25,-1074.625,-0.38641933,0.395673223,0.266067304,,12,4.67,0.555555556,0,0,0,6,4,2,0
1870685,5.59298914,5.606289056,4.502252297,5.233843498,5.52375004,5.47645219,5.554648856,135.1232682,4.502252297,5.606289056,5.59298914,4.423368421,4.42793985,2.171218045,1095,0.921052632,21919,22512.5,8625.25,22065,22538.5,8653.75,22090.5,21669.25,8437.125,1.000812588,1.007246109,0.907699428,,34,5.94,0.408304498,0,0,0,0,8,20,6
1870900,123.6854323,88.65454538,43.52085138,85.28694301,92.84345923,93.98353945,96.94545453,4307.895542,43.52085138,88.65454538,123.6854323,151.5579349,114.8862515,56.05447676,998,0.666110184,-17523,-27201.5,-19993.75,-10029.5,-19450.75,-7185.375,-6466.5,-17920.25,-5672.125,0.201204999,0.170830682,-0.054030906,,10,4.2,0.36,0,0,1,6,3,0,0
1871261,91.42888591,78.65812463,64.2129845,78.09999834,80.33024936,80.82983628,81.26067201,814.2619519,64.2129845,78.65812463,91.42888591,129.0210868,114.6792487,97.10201252,1279,0.776388889,-7304,2164,-19588,-6496,1582,-19412,-7416,2312,-19337,-4.034189673,-6.650276243,20.75970984,,28,6.11,0.452806122,0,0,0,1,2,18,7
1872429,73.98594792,82.09307986,81.16441667,79.08114815,80.30245413,79.56317981,80.29397228,950.4766278,81.16441667,82.09307986,73.98594792,61.137625,68.12728125,71.5725,1080,0.8,25295.5,29277.75,25615.375,24018.5,28433.25,24754.125,25284,28051,26543.5,0.017247549,0.042851887,0.068297494,,13,4.85,0.74556213,0,0,1,3,6,3,0
1873471,94.65302239,93.41932836,88.81033582,92.29422886,93.34884245,93.26277772,93.42318793,2186.307365,88.81033582,93.41932836,94.65302239,80.55973881,79.50425373,75.18727612,334,0.67,-536.5,-5258.25,2252.875,-597,-5253.5,2213.25,-642.5,-5174.5,2280.75,0.166391147,0.166908083,0.172054491,,10,3.1,0.472222222,0,0,2,3,1,0,0
1873570,179.2479529,151.764073,40.20499777,123.7390079,149.5525806,147.2640185,155.3206097,64.12615353,40.20499777,151.764073,179.2479529,120.0762048,82.14001004,16.70225904,872,0.614814815,6585.5,4178.75,5186.125,714.5,-1604.75,-900,4546,2006,3013.25,-1.654882298,3.012426927,-0.850501075,,18,5.78,0.395061728,0,0,0,0,6,10,2
1873638,93.27924622,65.4292883,59.76271414,72.82374955,70.9410627,73.11043627,76.81365386,418.2246457,59.76271414,65.4292883,93.27924622,143.2568473,70.87037962,28.08920246,1338,1.450549451,21158.5,-67307.75,44211.125,10671,-76842.5,42823.75,11763,-89971.5,36108.25,0.789530291,0.68188776,0.66067878,,36,6.14,0.315558802,0,0,0,0,3,24,10
1873673,156.3949111,100.7141259,75.74562222,110.9515531,110.7491349,114.5162713,116.6057662,10627.38648,75.74562222,100.7141259,156.3949111,151.6317667,91.592,68.41893333,1050,0.75,-3415,4614.75,-3630.375,979,6033.5,6398.25,-4803,-724,1036.5,0.263297484,-0.58782936,0.093905784,,10,3.9,0.49,0,0,3,5,2,0,0
1874318,71.91120363,112.6295585,153.6165887,112.7191169,106.9320998,105.1272918,108.486814,2329.815895,153.6165887,112.6295585,71.91120363,69.8009879,67.35866734,69.83686089,1420,1.290322581,-13580.5,15379.75,24799,-13786.5,14911.75,26768.75,-13678,11432,15156.75,-2.056172678,-0.942002769,-0.821335624,,17,6.24,0.578449905,0,0,0,0,5,9,9
1874338,117.3578056,129.7030179,151.8701622,132.9769952,128.6788936,128.5388539,128.8420227,811.9139995,151.8701622,129.7030179,117.3578056,135.8780677,142.0915382,147.5541085,1026,0.712854758,-59661,-30702.5,16733.5,-61956.5,-31755.25,13665,-56186.5,-24169.25,8171.5,-1.463577656,-2.543782533,3.754602556,,26,6.46,0.649795918,0,0,0,2,1,9,23
1874517,54.45400117,77.68470717,121.4741193,84.53760921,75.90745463,75.73071906,77.72540845,1258.080237,121.4741193,77.68470717,54.45400117,135.6521783,167.944387,200.4056083,993,0.657762938,19263,53023,1595.5,16422,52197.25,1702.875,9376,50642.5,6397.25,-0.752834779,-0.831565973,-0.618289801,,51,6.65,0.394517603,0,0,0,0,5,12,44
1874659,31.05792028,22.14566497,30.58197987,27.92852171,24.64951239,25.77216921,25.71740602,1233.199031,30.58197987,22.14566497,31.05792028,64.90965806,41.36330253,36.6713654,969,0.708994709,-18564,22417,40280,-17921,23094.5,40627.75,-18360.5,22725.75,40036.875,0.293408905,0.287248313,0.269323615,,14,4.86,0.265306122,0,0,0,3,10,1,0
1874668,39.24023373,29.31305732,30.82319078,33.12549394,31.53260666,32.45343828,32.68848054,836.1565969,30.82319078,29.31305732,39.24023373,107.9148967,75.18547166,50.81729077,1353,1.491712707,2936,112851,130826.5,4235,115779.5,127797.75,3290,115454,122691.5,-2.882198101,49.07315561,110.8883442,,14,4.21,0.739795918,0,0,4,3,7,0,0
1874776,98.10608605,68.9974184,63.47143214,76.8583122,74.78694494,77.07094759,81.24931845,399.2978435,63.47143214,68.9974184,98.10608605,143.4473047,71.12309506,28.23414425,1296,0.99078341,64658.5,45575.25,3987.625,65688.5,51315.25,5045.125,62463.5,55926.75,-234.125,-0.176820204,-0.004406971,0.079471041,,21,6,0.452806122,0,0,0,1,2,18,7
1876249,169.4829243,168.3622461,168.231636,168.6922688,168.5910722,168.6824393,168.8121864,696.9550443,168.231636,168.3622461,169.4829243,182.9511656,182.9511656,182.9511656,1089,0.815,-4717,6756.5,-25874.25,-4681.5,6510.25,-26434.375,-5035,6115.5,-26979.75,-0.201548634,-0.191630161,-0.192201325,,14,4.86,0.693877551,0,0,0,6,4,4,0
1877743,73.14871876,79.44210722,84.2490871,78.94663769,78.45119678,78.10837978,79.23086279,3825.539826,84.2490871,79.44210722,73.14871876,84.51280706,76.47450513,59.32616265,914,0.525876461,-78245,85954.5,-37874.75,-77915,84325.5,-34309.25,-79783.5,78700.25,-29136.875,0.75162353,0.720628075,0.799070303,,20,5.8,0.603305785,0,0,0,2,3,14,3
1878465,167.9674209,168.6264254,176.2237375,170.9391946,169.034847,169.2954767,169.2210668,632.1830023,176.2237375,168.6264254,167.9674209,108.9773568,107.7624615,106.4474467,1275,1.495107632,5157.5,4038.75,12707.5,8906,6936,16191.25,10013.5,8890.75,18493.125,-1.961980695,-1.644397148,-1.694196654,,12,4.17,0.305555556,0,0,1,8,3,0,0
1878533,152.7900036,147.8791584,135.0259805,145.2317141,147.9952046,147.8822388,148.3233465,1205.533423,135.0259805,147.8791584,152.7900036,110.9073631,108.0790152,100.5918546,899,0.696226415,-11694.5,-7530.25,-1643.625,-14008,-9642.5,-4192.25,-15804.5,-11770.75,-7201.875,0.599535459,0.460131751,0.483392619,,13,4.85,0.899408284,0,0,1,4,4,4,0
1879414,82.25230547,32.0344122,25.45586106,46.58085958,42.23576491,46.29960745,50.58783039,322.9540113,25.45586106,32.0344122,82.25230547,120.726369,60.48122565,38.69526307,958,0.729241877,-7,-101.25,343.625,1799,2263.25,2555.25,1137.5,284.5,1184,-0.893038386,6.376195029,0.509455921,,30,6.03,0.498888889,0,0,0,1,4,18,7
1880438,134.4953355,127.0356304,112.5097569,124.6802409,127.5727956,127.6101326,129.9347465,1440.070561,112.5097569,127.0356304,134.4953355,73.70814019,76.02465908,72.05887483,1495,1.3,11088.5,-47.75,55338.125,11284,-2351,43075.5,14982,-9128,34696.5,0.801676474,0.505427566,0.441708325,,18,5.11,0.409972299,0,0,0,3,11,5,0
1881078,106.0860149,106.0860149,106.0860149,106.0860149,106.0860149,106.0860149,106.0860149,2062.298335,106.0860149,106.0860149,106.0860149,97.66103583,97.66103583,97.66103583,1101,0.790243902,-7638.5,4237.25,13569.625,-7638.5,4237.25,13569.625,-7638.5,4237.25,13569.625,0.589517457,0.589517457,0.589517457,,13,5.15,0.74556213,0,0,0,4,3,6,0
1882563,172.9697602,159.9239404,142.1182869,158.3373292,161.4119136,161.7947961,162.3654142,3312.896643,142.1182869,159.9239404,172.9697602,179.4660557,153.0827958,112.1256265,1031,0.718333333,-31976,-4225,181.5,-29543.5,-2281.75,2497.625,-31230.5,-5088.25,427.375,0.412955988,0.340081839,0.270322101,,17,5.76,0.415224913,0,0,0,0,6,9,2
1882607,100.3168427,83.85092723,55.65412754,79.9406325,85.31577193,85.5598008,86.80655963,362.012721,55.65412754,83.85092723,100.3168427,148.9695423,108.7072183,65.81866197,1026,0.71,-24722.5,-25310.25,-39915.625,-17554.5,-17296.25,-29569.125,-3803.5,-1972.25,-13939.625,-0.132696522,-0.058237431,-0.129012435,,11,4.82,0.694214876,0,0,1,2,6,2,0
1883690,121.4824618,130.4727222,149.5880208,133.847735,129.9415174,129.9637784,130.0854403,955.8152215,149.5880208,130.4727222,121.4824618,131.4154688,144.5784063,169.046625,1080,0.8,5153.5,26186.75,7718.875,10040,30854,13159,15943,37097.5,20851.25,0.925420875,0.755494763,0.645216732,,10,4.5,0.25,0,0,0,5,5,0,0
1883735,104.6770293,109.8803418,108.8196797,107.7923503,108.6975378,108.2036359,109.3756953,2919.937004,108.8196797,109.8803418,104.6770293,109.0065586,130.779334,152.820457,1440,1.25,-25667.5,-20319.75,-8781.375,-29721.5,-25642.75,-13296.375,-35928,-34451,-26391,1.333632261,0.88126463,0.395096813,,12,5,0.833333333,0,0,0,4,5,2,1
1883740,111.22844,119.488281,124.3055545,118.3407585,118.0800459,117.5677577,118.981279,2579.502732,124.3055545,119.488281,111.22844,146.9467488,140.4725974,129.195465,1429,1.271860095,2400,-3939.5,-3737.75,11501,5328,7984,19278,15067.5,17178.25,-1.069862259,0.760358366,0.615771013,,10,4.5,0.25,0,0,0,5,5,0,0
1884016,139.9923324,139.3317004,126.8338761,135.3859696,138.5698078,138.1044774,139.1386728,459.7572822,126.8338761,139.3317004,139.9923324,139.1556145,137.2294945,138.0283259,965,0.611018364,-33665.5,-6746.25,2094.375,-33919,-8012.25,3332.375,-30911,-9229.5,5414.75,-44.99458623,1.762210737,0.619730496,,14,5.14,0.56,0,0,0,3,6,6,0
1884032,113.7911002,85.67140873,45.26579351,81.57610081,88.73236972,89.47295634,92.40002149,8412.057076,45.26579351,85.67140873,113.7911002,70.52793778,47.58133165,33.35367939,1205,1.140319716,-110959,96713.5,53801.75,-94990,114907,53369.5,-101218,98917,50742,-0.26356829,-0.221565614,-0.141980503,,35,6.51,0.432666306,0,0,0,0,4,11,28
1884644,145.4274413,151.5517236,176.6099722,157.8630457,152.0589067,152.5772035,152.5458361,954.5718692,176.6099722,151.5517236,145.4274413,135.1275153,138.494869,186.2239019,1053,0.550810015,9075.5,12252.25,-18216.875,11015.5,14611.5,-10882.75,7203.5,11690.5,-18944.75,1.225775068,1.599117116,0.714378238,,10,4.5,1.25,0,0,2,3,4,0,1
1884677,121.2687563,106.2199169,81.07217839,102.8536172,107.6036335,107.8526777,110.391814,1877.825519,81.07217839,106.2199169,121.2687563,113.0152206,111.8680197,105.3953118,1252,1.581443299,-10391,21842.5,-22189.75,-7782.5,23400.75,-15703.125,-9968,24726,-14608.5,-1.85882928,2.706507819,0.621932569,,25,5.4,1.209876543,0,0,2,3,7,11,4
1885436,136.7700404,136.7700404,136.7700404,136.7700404,136.7700404,136.7700404,136.7700404,350.3267808,136.7700404,136.7700404,136.7700404,79.36057348,79.36057348,79.36057348,843,1.23015873,1138.5,3628.25,-11607.375,1138.5,3628.25,-11607.375,1138.5,3628.25,-11607.375,2.842945013,2.842945013,2.842945013,,14,3.93,1.053254438,0,0,4,5,2,2,0
1885808,106.4256104,106.4256104,106.4256104,106.4256104,106.4256104,106.4256104,106.4256104,428.6349312,106.4256104,106.4256104,106.4256104,127.326052,127.326052,127.326052,904,0.69924812,-217,6272.5,-3757.25,-217,6272.5,-3757.25,-217,6272.5,-3757.25,-1.059310034,-1.059310034,-1.059310034,,11,4.09,0.76,0,0,2,5,2,1,0
1885813,142.800796,142.800796,142.800796,142.800796,142.800796,142.800796,142.800796,2664.76448,142.800796,142.800796,142.800796,99.19763301,99.19763301,99.19763301,834,0.805194805,-16262,-6434,38733.375,-16262,-6434,38733.375,-16262,-6434,38733.375,0.039526228,0.039526228,0.039526228,,10,4.3,0.61,0,0,1,6,2,1,0
